id,source,target,scene,subtype,register,variant,priority,match_mode,notes,review_status,provenance
PHR-0979,请把袋子给我。,唔該畀袋我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-0980,袋子在哪里？,袋喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-0981,我不知道码头在哪里。,我唔知碼頭喺邊度。,basic,location_unknown,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_014,generated_candidate,controlled_generation_v1.0
PHR-0982,我找不到袋子。,我搵唔到袋。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-0983,我在码头等你。,我喺碼頭等你。,basic,meet_wait,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_015,generated_candidate,controlled_generation_v1.0
PHR-0984,我还没有找东西。,我仲未搵嘢。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-0985,这是他们的地图。,呢個係佢哋嘅地圖。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-0986,我正在等人。,我等緊人。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-0987,我不想等人。,我唔想等人。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-0988,别忘了等人。,記住要等人呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-0989,你可以帮我等人吗？,你可唔可以幫我等人呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-0990,我们一起找东西吧。,我哋一齊搵嘢啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-0992,你什么时候等人？,你幾時等人呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-0993,你为什么不等人？,你點解唔等人呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-0994,你到海边以后告诉我。,你到咗海邊之後話我知。,basic,arrival_notice,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_016,generated_candidate,controlled_generation_v1.0
PHR-0995,我已经收拾行李了。,我已經執咗行李。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-0996,晚上我会跑步。,夜晚我會跑步。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-0997,请把盒子给我。,唔該畀盒我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-0998,盒子在哪里？,盒喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-0999,我不知道海边在哪里。,我唔知海邊喺邊度。,basic,location_unknown,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_014,generated_candidate,controlled_generation_v1.0
PHR-1000,我找不到盒子。,我搵唔到盒。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1001,我在海边等你。,我喺海邊等你。,basic,meet_wait,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_015,generated_candidate,controlled_generation_v1.0
PHR-1002,我还没有收拾行李。,我仲未執行李。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1003,这是他们的盒子。,呢個係佢哋嘅盒。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1004,我正在找东西。,我搵緊嘢。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1005,我不想找东西。,我唔想搵嘢。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1006,别忘了找东西。,記住要搵嘢呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1007,你可以帮我找东西吗？,你可唔可以幫我搵嘢呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1008,我们一起收拾行李吧。,我哋一齊執行李啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1009,我想找东西。,我想搵嘢。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1010,你什么时候找东西？,你幾時搵嘢呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1011,你为什么不找东西？,你點解唔搵嘢呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1012,你到市中心以后告诉我。,你到咗市中心之後話我知。,basic,arrival_notice,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_016,generated_candidate,controlled_generation_v1.0
PHR-1013,我已经充电了。,我已經叉咗電。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1014,晚上我会等人。,夜晚我會等人。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1015,请把瓶子给我。,唔該畀樽我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1016,瓶子在哪里？,樽喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1017,我不知道市中心在哪里。,我唔知市中心喺邊度。,basic,location_unknown,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_014,generated_candidate,controlled_generation_v1.0
PHR-1018,我找不到瓶子。,我搵唔到樽。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1019,我在市中心等你。,我喺市中心等你。,basic,meet_wait,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_015,generated_candidate,controlled_generation_v1.0
PHR-1020,我还没有充电。,我仲未叉電。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1021,这是他们的合同。,呢個係佢哋嘅合約。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1022,我正在收拾行李。,我執緊行李。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1023,我不想收拾行李。,我唔想執行李。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1024,别忘了收拾行李。,記住要執行李呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1025,你可以帮我收拾行李吗？,你可唔可以幫我執行李呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1026,我们一起充电吧。,我哋一齊叉電啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1027,我想收拾行李。,我想執行李。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1028,你什么时候收拾行李？,你幾時執行李呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1029,你为什么不收拾行李？,你點解唔執行李呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1030,你到附近以后告诉我。,你到咗附近之後話我知。,basic,arrival_notice,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_016,generated_candidate,controlled_generation_v1.0
PHR-1031,我已经上网了。,我已經上咗網。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1032,晚上我会照顾孩子。,夜晚我會湊小朋友。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1033,请把杯子给我。,唔該畀杯我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1034,杯子在哪里？,杯喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1035,我不知道附近在哪里。,我唔知附近喺邊度。,basic,location_unknown,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_014,generated_candidate,controlled_generation_v1.0
PHR-1036,我找不到杯子。,我搵唔到杯。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1037,我在附近等你。,我喺附近等你。,basic,meet_wait,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_015,generated_candidate,controlled_generation_v1.0
PHR-1038,我还没有上网。,我仲未上網。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1039,这是他们的转换插头。,呢個係佢哋嘅轉插。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1040,我正在充电。,我叉緊電。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1041,我不想充电。,我唔想叉電。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1042,别忘了充电。,記住要叉電呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1043,你可以帮我充电吗？,你可唔可以幫我叉電呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1044,我们一起上网吧。,我哋一齊上網啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1045,我想充电。,我想叉電。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1046,你什么时候充电？,你幾時叉電呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1047,你为什么不充电？,你點解唔叉電呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1048,我已经发消息了。,我已經s咗end訊息。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1049,晚上我会关灯。,夜晚我會熄燈。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1050,请把书给我。,唔該畀書我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1051,书在哪里？,書喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1052,我找不到书。,我搵唔到書。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1053,我还没有发消息。,我仲未send訊息。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1054,这是同事的手机。,呢個係同事嘅手機。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1055,我正在上网。,我上緊網。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1056,我不想上网。,我唔想上網。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1057,别忘了上网。,記住要上網呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1058,你可以帮我上网吗？,你可唔可以幫我上網呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1059,我们一起发消息吧。,我哋一齊send訊息啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1061,你什么时候上网？,你幾時上網呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1062,你为什么不上网？,你點解唔上網呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1063,我已经拍照了。,我已經影咗相。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1064,今晚我会洗衣服。,今晚我會洗衫。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1065,请把笔给我。,唔該畀筆我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1066,笔在哪里？,筆喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1067,我找不到笔。,我搵唔到筆。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1068,我还没有拍照。,我仲未影相。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1069,这是同事的平板电脑。,呢個係同事嘅平板電腦。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1070,我正在发消息。,我s緊end訊息。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1071,我不想发消息。,我唔想send訊息。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1072,别忘了发消息。,記住要send訊息呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1073,你可以帮我发消息吗？,你可唔可以幫我send訊息呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1074,我们一起拍照吧。,我哋一齊影相啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1075,我想发消息。,我想send訊息。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1076,你什么时候发消息？,你幾時send訊息呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1077,你为什么不发消息？,你點解唔send訊息呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1078,我已经录像了。,我已經拍咗片。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1079,今晚我会上班。,今晚我會返工。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1080,请把文件给我。,唔該畀文件我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1081,文件在哪里？,文件喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1082,我找不到文件。,我搵唔到文件。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1083,我还没有录像。,我仲未拍片。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1084,这是同事的背包。,呢個係同事嘅背包。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1085,我正在拍照。,我影緊相。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1086,我不想拍照。,我唔想影相。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1087,别忘了拍照。,記住要影相呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1088,你可以帮我拍照吗？,你可唔可以幫我影相呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1089,我们一起录像吧。,我哋一齊拍片啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1090,我想拍照。,我想影相。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1091,你什么时候拍照？,你幾時影相呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1092,你为什么不拍照？,你點解唔影相呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1093,我已经做家务了。,我已經做咗家務。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1094,今晚我会坐地铁。,今晚我會搭港鐵。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1095,请把合同给我。,唔該畀合約我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1096,合同在哪里？,合約喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1097,我找不到合同。,我搵唔到合約。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1098,我还没有做家务。,我仲未做家務。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1099,这是同事的帽子。,呢個係同事嘅帽子。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1100,我正在录像。,我拍緊片。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1101,我不想录像。,我唔想拍片。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1102,别忘了录像。,記住要拍片呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1103,你可以帮我录像吗？,你可唔可以幫我拍片呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1104,我们一起做家务吧。,我哋一齊做家務啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1105,我想录像。,我想拍片。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1106,你什么时候录像？,你幾時拍片呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1107,你为什么不录像？,你點解唔拍片呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1108,我已经照顾孩子了。,我已經湊咗小朋友。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1110,请把报告给我。,唔該畀報告我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1111,报告在哪里？,報告喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1112,我找不到报告。,我搵唔到報告。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1113,我还没有照顾孩子。,我仲未湊小朋友。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1114,这是同事的口罩。,呢個係同事嘅口罩。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1115,我正在做家务。,我做緊家務。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1116,我不想做家务。,我唔想做家務。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1117,别忘了做家务。,記住要做家務呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1118,你可以帮我做家务吗？,你可唔可以幫我做家務呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1119,我们一起照顾孩子吧。,我哋一齊湊小朋友啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1121,你什么时候做家务？,你幾時做家務呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
PHR-1122,你为什么不做家务？,你點解唔做家務呀？,basic,why_negative,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_008,generated_candidate,controlled_generation_v1.0
PHR-1123,我已经接孩子了。,我已經接咗小朋友。,basic,completed,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_006,generated_candidate,controlled_generation_v1.0
PHR-1124,今晚我会修理东西。,今晚我會整嘢。,basic,future_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_012,generated_candidate,controlled_generation_v1.0
PHR-1125,请把礼物给我。,唔該畀禮物我。,basic,give_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_019,generated_candidate,controlled_generation_v1.0
PHR-1126,礼物在哪里？,禮物喺邊度呀？,basic,item_location,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_018,generated_candidate,controlled_generation_v1.0
PHR-1127,我找不到礼物。,我搵唔到禮物。,basic,lost_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_017,generated_candidate,controlled_generation_v1.0
PHR-1128,我还没有接孩子。,我仲未接小朋友。,basic,not_yet,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_005,generated_candidate,controlled_generation_v1.0
PHR-1129,这是同事的收据。,呢個係同事嘅收據。,basic,possession,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_020,generated_candidate,controlled_generation_v1.0
PHR-1130,我正在照顾孩子。,我湊緊小朋友。,basic,progressive,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_007,generated_candidate,controlled_generation_v1.0
PHR-1131,我不想照顾孩子。,我唔想湊小朋友。,basic,refuse_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_002,generated_candidate,controlled_generation_v1.0
PHR-1132,别忘了照顾孩子。,記住要湊小朋友呀。,basic,reminder,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_011,generated_candidate,controlled_generation_v1.0
PHR-1133,你可以帮我照顾孩子吗？,你可唔可以幫我湊小朋友呀？,basic,request_help,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_003,generated_candidate,controlled_generation_v1.0
PHR-1134,我们一起接孩子吧。,我哋一齊接小朋友啦。,basic,suggestion,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_010,generated_candidate,controlled_generation_v1.0
PHR-1135,我想照顾孩子。,我想湊小朋友。,basic,want_action,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_001,generated_candidate,controlled_generation_v1.0
PHR-1136,你什么时候照顾孩子？,你幾時湊小朋友呀？,basic,when_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_009,generated_candidate,controlled_generation_v1.0
